date,AboveMcClure.Gage Inflow,EmbudoCreekAtDixon.Gage Inflow,Galisteo.Gage Inflow,LittleNavajoRiver.Inflow,NavajoRiver.Inflow,NorthClearCreekBelowContinentalReservoir.Gage Inflow,NorthFloodwayChannel.Gage Inflow,NrJemez.Gage Inflow,PlatoroInflow.Inflow,RedRiverBlwFishHatchery.Gage Inflow,RioBlanco.Inflow,RioLosPinosAtOrtiz.Gage Inflow,RioPuebloDeTaosAtLosCordovas.Gage Inflow,RioPuerco.Gage Inflow,RioSanAntonioAtOrtiz.Gage Inflow,SouthFork.Gage Inflow,ThirtyMileBridge.Gage Inflow,TijerasArroyo.Gage Inflow,"RIO CHAMA NEAR LA PUENTE, NM","RIO OJO CALIENTE AT LA MADERA, NM"
1980-03-15,0.0,0.0,0.0,0.0,0.0,1.0220001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.426283,0.0,0.0,0.0
1980-03-16,0.0,0.86453766,0.0,0.0,0.0,0.0,0.0,0.077975966,3.7355356,5.563237,0.0257971,5.961204,2.8111858,0.0,5.8957205,2.292047,0.0,0.0,4.459472,3.7557385
1980-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46653572,0.0,0.81423914,0.0,0.0,0.0,0.0,0.17651047,0.0,0.0,0.0,0.0
1980-03-19,0.0,0.0,0.21726356,0.0,0.0,0.0,2.2316072,0.0,0.0,0.0,0.0,0.04778335,0.0,0.15425725,0.0,0.0,0.0,1.6495359,0.022674916,0.0
1980-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-22,0.0,10.938521,0.0,0.0,0.0,6.1871796,0.0,0.0,0.0,1.1105549,0.0,0.21847543,13.156052,0.0,3.68315,0.0,5.5863633,0.0,1.0716658,4.950903
1980-03-23,10.873253,4.1306973,0.21770543,0.0,0.0,8.366462,0.0,1.2749567,4.8462143,9.61096,0.77659416,6.1100597,5.184434,0.24163815,8.008989,7.2609744,3.8731184,0.0,1.7167063,5.651764
1980-03-24,0.0,0.0,0.0,0.0,0.0,7.3913336,0.0,0.0,0.0,1.3354682,0.0,0.0,1.1189758,0.0,0.0,0.0,8.787376,0.0,0.0,0.0
1980-03-25,0.0,0.0,0.0,4.548727,5.813541,5.734359,0.0,3.0215385,1.2085,4.8384504,2.2433696,8.889208,1.9669946,0.13945562,7.7859883,0.0,6.78626,0.0,8.556925,5.815739
1980-03-26,0.0,4.0088124,0.0,0.0,0.39790523,0.0,0.0,0.0,2.1429641,3.13526,3.4122102,4.283039,3.740674,0.6721025,6.33266,1.2387422,0.0,0.0,4.3111186,2.9415514
1980-03-27,10.048314,8.272091,8.358178,7.9983635,8.691721,4.6322055,9.240537,8.140394,7.1219645,6.740763,6.9725366,10.693471,5.2765365,2.8966954,8.89838,6.2934036,4.6597123,9.156796,10.063855,7.644426
1980-03-28,6.390301,5.010562,4.572446,3.4867272,3.720075,0.0,0.0,3.4965723,0.9778929,8.485307,1.5537319,5.9778438,6.2864423,1.2673746,5.3514566,0.13096178,4.468815,0.0,4.933917,3.8282466
1980-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.835261,0.0,0.0,1.3120888,0.52211916,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-30,0.0,0.0,0.0,0.0,0.0,0.24917948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1379632,0.0,0.0,0.0
1980-03-31,0.0,0.0,0.0,4.9467273,6.033366,0.0,0.0,0.47626922,0.0,4.036925,0.0,7.4656467,1.0594205,0.63706917,4.6060624,0.0,0.0,0.0,8.79129,1.3329755
