date,obs,pred
2017-11-30,0.0,15.219736
2017-12-01,0.0,15.195553
2017-12-02,0.0,13.310831
2017-12-03,0.0,13.608446
2017-12-04,0.0,11.646511
2017-12-05,0.0,6.506035
2017-12-06,0.0,4.2838974
2017-12-07,0.0,2.6546745
2017-12-08,0.0,4.193432
2017-12-09,0.0,6.1877747
2017-12-10,0.0,5.259327
2017-12-11,0.0,4.416584
2017-12-12,0.0,5.374771
2017-12-13,0.0,5.6087646
2017-12-14,0.0,4.936054
2017-12-15,0.0,2.7882843
2017-12-16,0.0,4.1315002
2017-12-17,0.0,9.222097
2017-12-18,0.0,5.607807
2017-12-19,0.0,6.382908
2017-12-20,0.0,8.724655
2017-12-21,0.0,7.8525085
2017-12-22,0.0,0.0
2017-12-23,0.0,6.9076347
2017-12-24,0.0,12.2827
2017-12-25,0.0,13.075178
2017-12-26,0.0,11.0955925
2017-12-27,0.0,8.801813
2017-12-28,0.0,7.822857
2017-12-29,0.0,7.2663574
2017-12-30,0.0,9.083441
2017-12-31,0.0,10.92691
2018-01-01,0.0,6.0278854
2018-01-02,0.0,7.0076637
2018-01-03,0.0,4.8684044
2018-01-04,0.0,8.945982
2018-01-05,0.0,8.02071
2018-01-06,0.0,11.179222
2018-01-07,0.0,14.215048
2018-01-08,0.0,11.201218
2018-01-09,0.0,13.305859
2018-01-10,0.0,13.86627
2018-01-11,0.0,17.527704
2018-01-12,0.0,14.474073
2018-01-13,0.0,8.220644
2018-01-14,0.0,8.816486
2018-01-15,0.0,8.016436
2018-01-16,0.0,6.208233
2018-01-17,0.0,4.342762
2018-01-18,0.0,5.4345818
2018-01-19,0.0,10.092091
2018-01-20,0.0,8.372334
2018-01-21,0.0,9.061766
2018-01-22,0.0,5.7887535
2018-01-23,0.0,2.561905
2018-01-24,0.0,4.367195
2018-01-25,0.0,7.476639
2018-01-26,0.0,6.2938995
2018-01-27,0.0,1.4444847
2018-01-28,0.0,6.2456512
2018-01-29,0.0,7.5847244
2018-01-30,0.0,9.287453
2018-01-31,0.0,10.57036
2018-02-01,0.0,11.8995495
2018-02-02,0.0,11.413553
2018-02-03,0.0,12.473515
2018-02-04,0.0,11.758036
2018-02-05,0.0,13.184975
2018-02-06,0.0,10.957073
2018-02-07,0.0,5.8100586
2018-02-08,0.0,9.647131
2018-02-09,0.0,11.32209
2018-02-10,0.0,12.479347
2018-02-11,0.0,5.015671
2018-02-12,0.0,11.212376
2018-02-13,0.0,13.325121
2018-02-14,0.0,7.297367
2018-02-15,0.0,15.721403
2018-02-16,0.0,27.07405
2018-02-17,0.0,30.232594
2018-02-18,0.0,21.663633
2018-02-19,0.0,15.465254
2018-02-20,0.0,11.220228
2018-02-21,0.0,10.484434
2018-02-22,0.0,13.532457
2018-02-23,0.0,10.817699
2018-02-24,0.0,11.410448
2018-02-25,0.0,7.9626064
2018-02-26,0.0,7.673023
2018-02-27,0.0,10.541569
2018-02-28,0.0,9.405478
2018-03-01,0.0,10.54962
2018-03-02,0.0,12.77837
2018-03-03,0.0,12.797071
2018-03-04,0.0,10.247942
2018-03-05,0.0,3.7097778
2018-03-06,0.0,4.319351
2018-03-07,0.0,7.214714
2018-03-08,0.0,12.975092
2018-03-09,0.0,11.933775
2018-03-10,0.0,14.487539
2018-03-11,0.0,9.821289
2018-03-12,0.0,24.655128
2018-03-13,0.0,26.583797
2018-03-14,0.0,21.179083
2018-03-15,0.0,15.104155
2018-03-16,0.0,16.975266
2018-03-17,0.0,16.632698
2018-03-18,0.0,12.675524
2018-03-19,0.0,9.483528
2018-03-20,0.0,10.113674
2018-03-21,0.0,14.696709
2018-03-22,0.0,16.026247
2018-03-23,0.0,17.618637
2018-03-24,0.0,14.503277
2018-03-25,0.0,14.351097
2018-03-26,0.0,14.412401
2018-03-27,0.0,6.6114426
2018-03-28,0.0,19.667242
2018-03-29,0.0,23.964634
2018-03-30,0.0,17.656807
2018-03-31,0.0,15.934483
2018-04-01,0.0,17.730602
2018-04-02,0.0,16.912489
2018-04-03,0.0,17.26011
2018-04-04,0.0,13.963303
2018-04-05,0.0,15.230642
2018-04-06,0.0,16.561192
2018-04-07,0.0,20.405003
2018-04-08,0.0,20.182217
2018-04-09,0.0,14.828411
2018-04-10,0.0,15.503784
2018-04-11,0.0,16.235083
2018-04-12,0.0,18.13027
2018-04-13,0.0,12.961294
2018-04-14,0.0,13.744484
2018-04-15,0.0,12.882692
2018-04-16,0.0,16.255785
2018-04-17,0.0,18.396523
2018-04-18,0.0,11.5438385
2018-04-19,0.0,16.779423
2018-04-20,0.0,16.064068
2018-04-21,0.0,14.478258
2018-04-22,0.0,15.621613
2018-04-23,0.0,16.866856
2018-04-24,0.0,18.514814
2018-04-25,0.0,17.073524
2018-04-26,0.0,16.743006
2018-04-27,0.0,18.00855
2018-04-28,0.0,18.597996
2018-04-29,0.0,23.841887
2018-04-30,0.0,23.011202
2018-05-01,0.0,19.360403
2018-05-02,0.0,17.829165
2018-05-03,0.0,19.727327
2018-05-04,0.0,19.03102
2018-05-05,0.0,18.116283
2018-05-06,0.0,19.599024
2018-05-07,0.0,18.110548
2018-05-08,0.0,14.373491
2018-05-09,0.0,10.37188
2018-05-10,0.0,10.020813
2018-05-11,0.0,8.883873
2018-05-12,0.0,8.742743
2018-05-13,0.0,10.435547
2018-05-14,0.0,14.619909
2018-05-15,0.0,15.672083
2018-05-16,0.0,15.783506
2018-05-17,0.0,14.612762
2018-05-18,0.0,12.322489
2018-05-19,0.0,14.142742
2018-05-20,0.0,16.771568
2018-05-21,0.41145470505306037,13.056721
2018-05-22,1.5086667382349432,43.437843
2018-05-23,0.0,46.57388
2018-05-24,0.0,39.679234
2018-05-25,0.0,22.949295
2018-05-26,0.0,12.770214
2018-05-27,0.0,8.585896
2018-05-28,0.0,11.551832
2018-05-29,0.0,14.105547
2018-05-30,0.0,13.333321
2018-05-31,0.0,9.356989
2018-06-01,0.0,8.462687
2018-06-02,0.0,7.46299
2018-06-03,0.0,7.718899
2018-06-04,101.62930136195374,19.234583
2018-06-05,20.572735252652915,15.208775
2018-06-06,0.13715131153788462,6.4667244
2018-06-07,0.0,4.820057
2018-06-08,0.0,3.9844933
2018-06-09,0.0,5.3666153
2018-06-10,0.0,5.1241226
2018-06-11,0.0,1.6385231
2018-06-12,0.0,4.011181
2018-06-13,0.0,2.9726639
2018-06-14,0.0,1.7472916
2018-06-15,0.0,2.75309
2018-06-16,3.9773934276744853,49.42401
2018-06-17,0.13715131153788462,193.30399
2018-06-18,0.0,411.65845
2018-06-19,0.0,397.35217
2018-06-20,0.0,224.96567
2018-06-21,0.0,79.597206
2018-06-22,0.0,37.746517
2018-06-23,0.0,14.344465
2018-06-24,0.0,8.19779
2018-06-25,0.0,3.8657684
2018-06-26,0.0,4.286335
2018-06-27,0.0,4.274235
2018-06-28,0.0,2.1380463
2018-06-29,0.0,3.0109215
2018-06-30,0.0,2.9327774
2018-07-01,0.0,3.6607666
2018-07-02,0.0,3.6643486
2018-07-03,0.0,4.3144875
2018-07-04,0.0,2.3922958
2018-07-05,0.0,2.3089867
2018-07-06,0.0,26.677315
2018-07-07,0.0,23.078213
2018-07-08,0.0,9.507809
2018-07-09,0.0,14.515415
2018-07-10,0.0,16.340445
2018-07-11,0.0,15.728138
2018-07-12,0.0,9.014559
2018-07-13,0.0,24.811615
2018-07-14,0.0,32.365498
2018-07-15,0.0,49.757915
2018-07-16,36.4823166677449,60.680283
2018-07-17,13.029393857084148,55.770916
2018-07-18,103.27512172304478,56.1976
2018-07-19,13.578000644114496,40.051968
2018-07-20,19.612675301448323,24.90701
2018-07-21,45.39716347429847,10.192423
2018-07-22,6.857580985682318,3.2625847
2018-07-23,1.6458203610910402,0.046928406
2018-07-24,0.0,15.584293
2018-07-25,0.0,23.816841
2018-07-26,906.5717717793788,14.946474
2018-07-27,522.5474214866258,41.822727
2018-07-28,96.69184798307468,79.99146
2018-07-29,174.18247382887526,106.9485
2018-07-30,249.61582614941057,74.620865
2018-07-31,827.0238724083126,37.12934
2018-08-01,378.5382901268433,19.1176
2018-08-02,35.38510309368421,13.334988
2018-08-03,9.874914462152208,13.897356
2018-08-04,0.9600599512045989,8.313814
2018-08-05,0.13715131153788462,2.6155586
2018-08-06,0.0,12.017084
2018-08-07,0.0,4.7411957
2018-08-08,0.0,2.7146416
2018-08-09,0.27430339351517574,0.0
2018-08-10,7.40618777271267,13.952597
2018-08-11,0.685758098568229,30.436935
2018-08-12,82.29093330621762,36.472523
2018-08-13,290.76129665471643,27.774792
2018-08-14,403.225572430027,14.510448
2018-08-15,27.97891532097154,5.366108
2018-08-16,5.486060165909429,18.520657
2018-08-17,0.41145470505306037,14.339197
2018-08-18,0.13715131153788462,27.030613
2018-08-19,0.13715131153788462,21.888115
2018-08-20,0.13715131153788462,9.004826
2018-08-21,0.0,2.9144554
2018-08-22,0.0,22.567024
2018-08-23,0.0,106.27518
2018-08-24,0.0,169.56206
2018-08-25,127.55094315766,163.8187
2018-08-26,311.3340319073693,129.76807
2018-08-27,150.86671234546463,103.371735
2018-08-28,208.4703633484988,63.623787
2018-08-29,271.5600745174422,31.016006
2018-08-30,23.315761483410608,14.703901
2018-08-31,6.171820575795877,5.258152
2018-09-01,0.9600599512045989,29.77842
2018-09-02,0.548606016590945,62.076607
2018-09-03,0.13715131153788462,90.50295
2018-09-04,178.2970208794058,86.35495
2018-09-05,427.9128470288164,62.120266
2018-09-06,28.11606894382764,57.038994
2018-09-07,0.0,54.34755
2018-09-08,0.0,47.91487
2018-09-09,0.41145470505306037,29.365995
2018-09-10,3.0173334764698865,15.220772
2018-09-11,1.5086667382349432,7.9019794
2018-09-12,0.41145470505306037,4.311329
2018-09-13,0.27430339351517574,4.0850945
2018-09-14,0.13715131153788462,4.5377846
2018-09-15,0.13715131153788462,5.770008
2018-09-16,0.0,5.2288857
2018-09-17,0.0,2.722149
2018-09-18,0.0,3.3682861
2018-09-19,0.0,1.07658
2018-09-20,0.13715131153788462,68.21876
2018-09-21,0.13715131153788462,82.156204
2018-09-22,0.13715131153788462,98.175354
2018-09-23,0.13715131153788462,56.141808
2018-09-24,0.0,31.32154
2018-09-25,0.0,19.470259
2018-09-26,0.0,19.849815
2018-09-27,0.0,17.392017
2018-09-28,0.0,14.424839
2018-09-29,0.0,12.520941
2018-09-30,0.0,11.009821
2018-10-01,0.0,8.20245
2018-10-02,0.0,19.838028
2018-10-03,0.0,49.27487
2018-10-04,0.0,62.489876
2018-10-05,0.0,57.872627
2018-10-06,11.9321879874175,35.301357
2018-10-07,1.0972135740606959,21.274044
2018-10-08,8.91485451094761,28.574106
2018-10-09,3.2916407221820876,36.943653
2018-10-10,9.737760839296104,37.127052
2018-10-11,1.3715131153788462,27.054787
2018-10-12,0.27430339351517574,24.034187
2018-10-13,0.13715131153788462,21.891283
2018-10-14,0.13715131153788462,20.30997
2018-10-15,0.0,23.536766
2018-10-16,0.0,26.392479
2018-10-17,0.0,28.74448
2018-10-18,0.0,26.167635
2018-10-19,0.0,20.067972
2018-10-20,0.0,17.332386
2018-10-21,0.0,13.715685
2018-10-22,0.0,19.09386
2018-10-23,30.03618884623684,14.172504
2018-10-24,57.19219783885988,37.823055
2018-10-25,118.36178910539424,60.83012
2018-10-26,255.1018940197141,50.093803
2018-10-27,175.55398694425412,30.814693
2018-10-28,36.20800942203271,19.796093
2018-10-29,18.378308104531524,15.63912
2018-10-30,9.737760839296104,10.104816
2018-10-31,4.388846591848733,21.330492
2018-11-01,1.7829739839471443,27.518894
2018-11-02,0.685758098568229,22.333616
2018-11-03,0.27430339351517574,15.755199
2018-11-04,0.13715131153788462,9.074696
2018-11-05,0.13715131153788462,12.618374
2018-11-06,0.13715131153788462,9.582264
2018-11-07,12.892247938622099,7.7432594
2018-11-08,8.091940478205068,5.9768257
2018-11-09,2.468726689439542,0.0
2018-11-10,1.0972135740606959,5.8525887
2018-11-11,0.41145470505306037,5.754795
2018-11-12,0.27430339351517574,0.0
2018-11-13,0.13715131153788462,0.0
2018-11-14,0.13715131153788462,3.5532875
2018-11-15,0.13715131153788462,4.809597
2018-11-16,0.13715131153788462,5.1905518
2018-11-17,0.13715131153788462,6.540207
2018-11-18,0.0,3.7277374
2018-11-19,0.0,1.3061218
2018-11-20,0.0,1.1441307
2018-11-21,0.0,3.9821548
2018-11-22,0.0,2.626114
2018-11-23,0.0,10.573212
2018-11-24,0.0,7.2004166
2018-11-25,0.0,1.7653427
2018-11-26,0.0,1.2276268
2018-11-27,0.0,1.6537628
2018-11-28,0.0,5.99041
2018-11-29,0.0,6.477104
2018-11-30,0.0,3.20253
2018-12-01,0.0,8.376205
2018-12-02,0.0,8.70015
2018-12-03,0.0,3.406887
2018-12-04,0.0,1.5171967
2018-12-05,0.0,0.7661247
2018-12-06,0.0,2.7533302
2018-12-07,0.0,12.941002
2018-12-08,0.0,12.198305
2018-12-09,0.0,6.6037483
2018-12-10,0.0,2.4096718
2018-12-11,0.0,7.277382
2018-12-12,0.0,3.5126839
2018-12-13,0.0,2.6775742
2018-12-14,0.0,0.14854813
2018-12-15,0.0,4.28154
2018-12-16,0.0,5.5916367
2018-12-17,0.0,6.9921303
2018-12-18,0.0,11.321684
2018-12-19,0.0,9.109255
2018-12-20,0.0,7.1623917
2018-12-21,0.0,7.0492516
2018-12-22,0.0,7.2302856
2018-12-23,0.0,1.117096
2018-12-24,0.0,6.1461067
2018-12-25,0.0,5.137459
2018-12-26,0.0,4.6196938
2018-12-27,0.0,4.4128265
2018-12-28,0.0,0.0
2018-12-29,0.0,0.0
2018-12-30,0.0,0.0
2018-12-31,0.0,0.0
2019-01-01,0.0,0.0
2019-01-02,0.0,1.0691338
2019-01-03,0.0,0.0
2019-01-04,0.0,0.0
2019-01-05,0.0,0.0
2019-01-06,0.0,3.2886162
2019-01-07,0.0,7.2309494
2019-01-08,0.0,7.125824
2019-01-09,0.0,6.4224358
2019-01-10,0.0,3.5421982
2019-01-11,0.10972135740606603,14.18401
2019-01-12,0.06857580985682432,13.3292885
2019-01-13,0.04114547050530604,11.778618
2019-01-14,0.027430339351518285,16.114641
2019-01-15,0.013715131153787752,15.142109
2019-01-16,0.013715131153787752,16.126713
2019-01-17,1.6595341824978433,10.188168
2019-01-18,0.7269034149856566,7.3154106
2019-01-19,0.4937453378879084,15.682232
2019-01-20,0.4800307460417059,18.75328
2019-01-21,0.3291640722182052,12.790699
2019-01-22,0.3840239804818353,5.363369
2019-01-23,0.548606016590945,4.1934357
2019-01-24,0.23315730665834167,5.2277718
2019-01-25,0.10972135740606603,3.4631233
2019-01-26,0.09600599512045704,3.7058144
2019-01-27,0.05486060165909379,5.6806107
2019-01-28,0.027430339351518285,6.604965
2019-01-29,0.013715131153787752,4.6606827
2019-01-30,0.0,4.6214676
2019-01-31,0.0,6.2102013
2019-02-01,0.0,8.051327
2019-02-02,0.0,8.179462
2019-02-03,0.0,11.692289
2019-02-04,0.0,11.496611
2019-02-05,0.0,12.261221
2019-02-06,0.0,4.3418694
2019-02-07,0.0,2.096592
2019-02-08,0.0,2.162613
2019-02-09,0.0,6.7739677
2019-02-10,0.0,6.017437
2019-02-11,0.0,2.5109978
2019-02-12,0.0,0.90524673
2019-02-13,0.0,5.289501
2019-02-14,0.0,0.0
2019-02-15,0.0,31.609276
2019-02-16,0.0,37.971577
2019-02-17,0.0,24.553406
2019-02-18,0.0,17.58726
2019-02-19,0.0,12.201685
2019-02-20,0.0,11.4795
2019-02-21,6.254111208630725,13.2064495
2019-02-22,17.69254769464508,6.0259247
2019-02-23,7.200457338428521,12.353697
2019-02-24,3.757949171983533,10.67174
2019-02-25,1.9338337238159937,9.136265
2019-02-26,1.412662283993292,9.2669735
2019-02-27,1.0286367626326438,12.154957
2019-02-28,0.548606016590945,11.702091
2019-03-01,0.3154487099325962,13.761862
2019-03-02,0.10972135740606603,13.085272
2019-03-03,0.04114547050530604,17.46309
2019-03-04,0.013715131153787752,16.75968
2019-03-05,25.235889090213853,14.130892
2019-03-06,25.7844958772442,13.387007
2019-03-07,15.909581415091989,14.392845
2019-03-08,16.869641366296584,9.759342
2019-03-09,17.41824815332693,8.739162
2019-03-10,12.823671127194046,9.605204
2019-03-11,7.25532032844977,8.409416
2019-03-12,6.281538851444324,5.8283386
2019-03-13,3.3053545435888836,15.676363
2019-03-14,1.7966878053539403,31.15889
2019-03-15,0.7817648641280996,28.843649
2019-03-16,0.4937453378879084,22.285
2019-03-17,0.8229063283484948,17.56806
2019-03-18,0.562321378876554,14.988831
2019-03-19,12.06933390587955,14.283838
2019-03-20,23.590068729122805,13.380512
2019-03-21,16.458188202122333,12.832876
2019-03-22,12.851098770007642,15.575632
2019-03-23,6.432406295707224,15.341368
2019-03-24,2.27671778095624,14.049557
2019-03-25,2.468726689439542,12.271334
2019-03-26,1.275508661137195,12.46739
2019-03-27,0.5348914247447354,14.297382
2019-03-28,0.24687266894395066,15.197836
2019-03-29,0.10972135740606603,13.5979805
2019-03-30,0.04114547050530604,8.315865
2019-03-31,0.027430339351518285,5.5195847
2019-04-01,0.04114547050530604,15.5460415
2019-04-02,0.027430339351518285,18.85083
2019-04-03,0.013715131153787752,16.658417
2019-04-04,0.0,13.213104
2019-04-05,0.0,13.331417
2019-04-06,0.0,12.556311
2019-04-07,0.0,13.6253395
2019-04-08,0.0,14.786858
2019-04-09,0.0,16.381296
2019-04-10,0.0,14.030251
2019-04-11,0.0,10.685247
2019-04-12,0.0,10.411854
2019-04-13,0.0,13.598761
2019-04-14,0.0,14.07453
2019-04-15,0.0,15.165251
2019-04-16,0.0,11.46974
2019-04-17,0.0,18.426361
2019-04-18,0.013715131153787752,43.14848
2019-04-19,0.0,53.24924
2019-04-20,0.0,34.93662
2019-04-21,0.0,25.028473
2019-04-22,0.0,17.71292
2019-04-23,0.0,20.431131
2019-04-24,0.0,27.174974
2019-04-25,0.0,31.15761
2019-04-26,0.0,24.672358
2019-04-27,0.0,20.808765
2019-04-28,0.0,16.796225
2019-04-29,3.2504915535676346,16.137398
2019-04-30,13.2488381127751,17.06121
2019-05-01,14.263761054000941,18.100163
2019-05-02,20.98418841682717,17.380472
2019-05-03,28.801829353714087,16.675516
2019-05-04,36.61946258620695,15.845495
2019-05-05,34.28788951962351,17.58802
2019-05-06,21.80709474517566,17.611263
2019-05-07,18.65260764584968,16.67795
2019-05-08,18.78976126870577,12.3675
2019-05-09,21.944248368031765,0.890728
2019-05-10,27.018855369766943,2.1611748
2019-05-11,34.425043142479616,30.572037
2019-05-12,40.45971009541939,86.480545
2019-05-13,39.49965014421479,52.750908
2019-05-14,33.190675945562816,43.93441
2019-05-15,45.67147072001067,28.843586
2019-05-16,32.50491553567637,20.815046
2019-05-17,26.058795418562347,13.787521
2019-05-18,23.590068729122805,13.730194
2019-05-19,26.333094959880498,14.997564
2019-05-20,32.916376404244666,9.519276
2019-05-21,43.88849673606353,20.516373
2019-05-22,45.94577026132882,25.692429
2019-05-23,37.3052229960934,22.705276
2019-05-24,27.018855369766943,17.056545
2019-05-25,22.081401990887866,17.052063
2019-05-26,21.53279520385751,17.951635
2019-05-27,12.508222417261447,16.012367
2019-05-28,5.060893180328378,14.773319
2019-05-29,1.5635297282561922,15.511955
2019-05-30,0.5074607001735174,16.128788
2019-05-31,0.06857580985682432,17.835522
2019-06-01,2.27671778095624,18.272459
2019-06-02,2.1944271481213917,20.476711
2019-06-03,16.732487743440483,17.983725
2019-06-04,26.195949041418448,12.849159
2019-06-05,19.88697484276647,17.89444
2019-06-06,12.2476366973501,18.890657
2019-06-07,21.25848795814532,16.657717
2019-06-08,27.156008992623043,10.88513
2019-06-09,22.081401990887866,5.9249153
2019-06-10,12.398504141613,8.986855
2019-06-11,4.690581480374533,16.792086
2019-06-12,1.275508661137195,16.256645
2019-06-13,0.7406187772712656,11.714672
2019-06-14,0.9326323083909926,5.958729
2019-06-15,0.10972135740606603,4.2930145
2019-06-16,0.0,6.822441
2019-06-17,0.0,6.9536057
2019-06-18,0.0,16.275625
2019-06-19,0.0,16.00904
2019-06-20,0.0,11.129242
2019-06-21,0.0,5.810322
2019-06-22,0.0,4.489483
2019-06-23,0.0,6.869652
2019-06-24,0.0,12.920849
2019-06-25,0.0,15.09741
2019-06-26,0.0,10.182989
2019-06-27,0.0,5.923336
2019-06-28,0.0,5.695732
2019-06-29,0.0,4.8700523
2019-06-30,0.0,3.103592
2019-07-01,0.0,1.9383202
2019-07-02,0.0,11.326487
2019-07-03,0.0,6.2336197
2019-07-04,0.0,4.0019684
2019-07-05,0.0,3.8227692
2019-07-06,0.0,2.0074615
2019-07-07,0.08229063283484805,10.545912
2019-07-08,0.0,29.565649
2019-07-09,0.0,23.99285
2019-07-10,0.0,10.852074
2019-07-11,0.0,4.884796
2019-07-12,0.0,1.4752312
2019-07-13,0.0,0.9711609
2019-07-14,0.0,4.383816
2019-07-15,0.0,7.9678307
2019-07-16,0.0,5.5974007
2019-07-17,0.0,27.592117
2019-07-18,0.0,19.181479
2019-07-19,0.0,3.859993
2019-07-20,0.0,1.6556816
2019-07-21,0.0,0.59469986
2019-07-22,0.0,0.42741394
2019-07-23,0.0,44.443874
2019-07-24,0.0,55.368
2019-07-25,0.0,61.606056
2019-07-26,75.02189915636104,57.553017
2019-07-27,24.96158184450165,68.523796
2019-07-28,49.237410983510905,70.354454
2019-07-29,137.15155807849405,53.052364
2019-07-30,101.62930136195374,23.70969
2019-07-31,9.36744913934226,13.188782
2019-08-01,0.3703093886356328,3.8408623
2019-08-02,0.027430339351518285,18.208014
2019-08-03,0.06857580985682432,20.640223
2019-08-04,4.2791283162002856,40.61194
2019-08-05,1.7692524581462905,48.209988
2019-08-06,42.24267637497248,33.663166
2019-08-07,67.47856546518634,31.219572
2019-08-08,6.638136729991373,33.91845
2019-08-09,83.93675366730868,29.675362
2019-08-10,94.77172037627142,19.338043
2019-08-11,127.41379723919792,27.787632
2019-08-12,59.11231774126907,49.08574
2019-08-13,8.14680346822632,55.541145
2019-08-14,5.3214789002397325,29.553009
2019-08-15,5.787795054435229,16.213415
2019-08-16,1.5772435496629953,6.785431
2019-08-17,2.0024105352440387,2.536251
2019-08-18,2.0435597038584916,0.9610634
2019-08-19,4.183123861958634,1.183979
2019-08-20,0.6994726904144386,1.3625145
2019-08-21,0.0,0.8446579
2019-08-22,0.0,0.26490402
2019-08-23,0.0,0.7014923
2019-08-24,0.0,1.5121574
2019-08-25,0.0,2.1653442
2019-08-26,0.0,0.95936203
2019-08-27,0.0,0.0
2019-08-28,0.0,2.2306519
2019-08-29,0.0,0.8256035
2019-08-30,3.716807707763138,0.32030106
2019-08-31,5.170611455976825,0.66225815
2019-09-01,0.685758098568229,0.0
2019-09-02,0.0,3.687645
2019-09-03,0.0,2.664608
2019-09-04,0.0,1.6838837
2019-09-05,0.0,0.021686554
2019-09-06,0.0,2.1503105
2019-09-07,0.0,0.52648926
2019-09-08,0.0,3.2046242
2019-09-09,0.0,7.1445007
2019-09-10,0.0,6.061722
2019-09-11,0.0,11.750145
2019-09-12,0.0,7.3051796
2019-09-13,0.0,8.137682
2019-09-14,113.69863526783332,6.9678993
2019-09-15,7.323889435483771,28.283436
2019-09-16,2.8253245679865913,62.316944
2019-09-17,5.4586325230958295,254.94936
2019-09-18,0.562321378876554,236.70073
2019-09-19,0.09600599512045704,161.75854
2019-09-20,13.262551934181896,82.68923
2019-09-21,3.785384519191183,46.6148
2019-09-22,0.41145470505306037,25.524223
2019-09-23,0.0,16.973087
2019-09-24,0.0,42.186626
2019-09-25,0.0,50.212906
2019-09-26,0.0,40.18347
2019-09-27,0.0,24.477661
2019-09-28,0.0,16.61995
2019-09-29,0.0,14.7271595
2019-09-30,0.0,12.28615
2019-10-01,0.0,8.532698
2019-10-02,0.0,8.672853
2019-10-03,0.0,9.180277
2019-10-04,152.23822546084347,24.055088
2019-10-05,189.2691489156188,50.987984
2019-10-06,3.881388973432834,60.40876
2019-10-07,6.7890041742542735,52.90508
2019-10-08,6.569559918563321,32.784187
2019-10-09,2.0572735252652947,25.112392
2019-10-10,0.3291640722182052,18.732407
2019-10-11,0.0,5.7716713
2019-10-12,0.0,9.082718
2019-10-13,0.0,8.700937
2019-10-14,0.0,10.769789
2019-10-15,0.0,11.069405
2019-10-16,0.0,10.381126
2019-10-17,0.0,11.304516
2019-10-18,0.0,11.757498
2019-10-19,0.0,7.8428574
2019-10-20,0.0,8.875065
2019-10-21,0.0,4.6645927
2019-10-22,0.0,7.7100983
2019-10-23,0.0,8.018793
2019-10-24,0.0,4.173561
2019-10-25,0.0,3.6151848
2019-10-26,0.0,7.141575
2019-10-27,0.0,8.855032
2019-10-28,0.0,4.867897
2019-10-29,0.0,2.1842155
2019-10-30,0.0,0.0
2019-10-31,0.0,0.0
2019-11-01,0.0,2.1420212
2019-11-02,0.0,3.8791618
2019-11-03,0.0,5.6489105
2019-11-04,0.0,6.625454
2019-11-05,0.0,6.642006
2019-11-06,0.0,0.93753815
2019-11-07,0.0,20.167116
2019-11-08,0.0,22.327133
2019-11-09,0.0,12.481966
2019-11-10,0.0,10.167065
2019-11-11,0.0,6.109318
2019-11-12,0.0,1.8089714
2019-11-13,0.0,5.797859
2019-11-14,0.0,5.673271
2019-11-15,0.0,7.1281357
2019-11-16,0.0,7.2228165
2019-11-17,0.0,5.244026
2019-11-18,0.0,7.872551
2019-11-19,0.0,1.8989677
2019-11-20,0.0,1.725399
2019-11-21,2.55101732227439,4.1472816
2019-11-22,0.08229063283484805,26.45883
2019-11-23,0.0,27.23199
2019-11-24,0.0,16.459818
2019-11-25,0.0,11.195053
2019-11-26,0.0,5.746395
2019-11-27,0.0,0.0
2019-11-28,0.06857580985682432,0.0
2019-11-29,1.8104016267607435,0.0
2019-11-30,0.3840239804818353,8.490858
2019-12-01,0.3017333476469872,5.525345
2019-12-02,2.496162036647192,8.199173
2019-12-03,0.8366278541493486,9.261721
2019-12-04,0.06857580985682432,12.536388
2019-12-05,0.0,15.9865055
2019-12-06,0.0,11.753368
2019-12-07,0.0,5.8649063
2019-12-08,0.0,2.0273857
2019-12-09,0.0,22.080439
2019-12-10,0.0,27.480968
2019-12-11,0.0,16.548128
2019-12-12,0.0,11.72591
2019-12-13,0.0,12.945274
2019-12-14,0.0,11.793419
2019-12-15,0.0,9.101564
2019-12-16,0.0,0.4591446
2019-12-17,0.0,0.0
2019-12-18,0.0,0.0
2019-12-19,0.0,1.5231781
2019-12-20,0.0,0.6324425
2019-12-21,0.0,3.1932144
2019-12-22,0.0,5.8743668
2019-12-23,0.0,6.274254
2019-12-24,0.0,5.6706047
2019-12-25,0.0,12.726168
2019-12-26,0.0,10.660772
2019-12-27,0.0,8.387918
2019-12-28,0.0,8.636688
2019-12-29,0.0,8.73019
2019-12-30,18.78976126870577,4.500164
2019-12-31,19.201214432880025,2.177391
2020-01-01,0.0,0.4627304
2020-01-02,0.0,4.804241
2020-01-03,0.0,1.201992
2020-01-04,0.0,4.3031616
2020-01-05,0.0,5.098015
2020-01-06,0.0,4.7462234
2020-01-07,0.0,2.2662163
2020-01-08,0.0,4.7976685
2020-01-09,0.0,3.3253288
2020-01-10,0.0,4.7460136
2020-01-11,0.0,0.6458359
2020-01-12,0.0,5.4707603
2020-01-13,0.0,6.76812
2020-01-14,0.0,7.474495
2020-01-15,0.0,8.289717
2020-01-16,0.0,0.0
2020-01-17,0.0,16.273
2020-01-18,0.0,15.225664
2020-01-19,0.0,9.255184
2020-01-20,0.0,7.491127
2020-01-21,0.0,5.662899
2020-01-22,0.0,21.530502
2020-01-23,0.0,20.783527
2020-01-24,0.0,13.279793
2020-01-25,0.0,9.912325
2020-01-26,0.0,9.167875
2020-01-27,0.0,7.601181
2020-01-28,0.0,8.444105
2020-01-29,0.0,7.9918118
